transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,revenue,country,channel
T004206,C0462,P014,2022-07-24,-3,5.5,-16.49,Portugal,In-Store
T004207,C0462,P011,2022-05-24,3,15.55,46.65,Portugal,In-Store
T004208,C0462,P019,2022-07-02,2,15.73,31.45,Portugal,Mobile
T004209,C0462,P003,2022-12-30,2,8.1,16.21,Portugal,In-Store
T004210,C0463,P017,2022-12-29,3,32.39,97.18,Australia,Partner
T004211,C0463,P009,2022-11-22,1,7.85,7.85,Australia,In-Store
T004212,C0464,P006,2022-11-30,2,12.43,24.86,USA,Online
T004213,C0464,P020,2022-04-25,3,13.49,40.47,USA,In-Store
T004214,C0464,P020,2022-07-03,2,13.31,26.61,USA,Partner
T004215,C0464,P010,2022-11-03,1,6.06,6.06,USA,Partner
T004216,C0465,P001,2022-09-16,1,4.53,4.53,Belgium,Mobile
T004217,C0465,P002,2022-01-20,1,18.79,18.79,Belgium,Online
T004218,C0466,P019,2022-05-24,2,16.23,32.47,Australia,Mobile
T004219,C0466,P005,2022-04-21,3,9.77,29.31,Australia,In-Store
T004220,C0466,P020,2022-01-25,1,13.47,13.47,Australia,In-Store
T004221,C0467,P002,2022-01-18,1,19.57,19.57,Belgium,In-Store
T004222,C0467,P001,2022-01-03,1,4.36,4.36,Belgium,Online
T004223,C0467,P011,2022-09-27,1,15.9,15.9,Belgium,Partner
T004224,C0467,P013,2022-06-17,3,19.96,59.89,Belgium,In-Store
T004225,C0468,P014,2022-07-21,1,5.41,5.41,USA,Online
T004226,C0468,P020,2022-07-26,2,13.48,26.96,USA,Mobile
T004227,C0468,P016,2022-04-16,1,10.5,10.5,USA,Partner
T004228,C0469,P020,2022-03-20,3,12.91,38.73,Portugal,In-Store
T004229,C0469,P014,2022-03-20,2,5.63,11.26,Portugal,In-Store
T004230,C0469,P002,2022-07-02,1,19.9,19.9,Portugal,In-Store
T004231,C0470,P007,2024-11-28,2,14.51,29.01,USA,In-Store
T004232,C0470,P011,2024-10-24,2,15.34,30.69,USA,Partner
T004233,C0470,P009,2024-12-01,2,7.83,15.66,USA,In-Store
T004234,C0471,P013,2024-10-03,1,19.88,19.88,United Kingdom,Partner
T004235,C0471,P011,2024-12-29,1,16.27,16.27,United Kingdom,Online
T004236,C0472,P017,2024-10-09,1,31.86,31.86,USA,Mobile
T004237,C0472,P019,2024-12-17,3,15.67,47.01,USA,Mobile
T004238,C0472,P011,2024-11-05,2,16.28,32.55,USA,Mobile
T004239,C0473,P008,2024-11-26,3,22.36,67.08,Germany,Partner
T004240,C0473,P014,2024-10-05,3,5.43,16.3,Germany,Partner
T004241,C0473,P001,2024-11-03,3,4.42,13.27,Germany,Mobile
T004242,C0474,P010,2024-11-30,2,6.28,12.56,United Kingdom,Partner
T004243,C0474,P004,2024-10-23,3,6.99,20.98,United Kingdom,Mobile
T004244,C0474,P001,2024-10-07,3,4.62,13.86,United Kingdom,Partner
T004245,C0475,P008,2024-11-16,3,22.8,68.41,Switzerland,Partner
T004246,C0475,P015,2024-10-15,1,26.22,26.22,Switzerland,Online
T004247,C0476,P009,2024-11-06,4,7.47,29.86,Switzerland,In-Store
T004248,C0476,P008,2024-12-28,1,22.7,22.7,Switzerland,Partner
T004249,C0477,P006,2024-12-04,3,13.05,39.16,Germany,In-Store
T004250,C0478,P009,2024-12-21,1,7.29,7.29,France,Partner
T004251,C0478,P010,2024-12-23,1,5.93,5.93,France,In-Store
T004252,C0479,P007,2024-12-08,3,13.51,40.54,Netherlands,In-Store
T004253,C0479,P012,2024-12-26,3,9.05,27.14,Netherlands,In-Store
T004254,C0480,P020,2024-12-04,3,13.95,41.85,Switzerland,Online
T004255,C0480,P014,2024-12-07,4,5.25,21.0,Switzerland,In-Store
T004256,C0481,P004,2024-12-23,2,6.69,13.38,France,In-Store
T004257,C0481,P015,2024-11-02,1,24.49,24.49,France,Partner
T004258,C0481,P019,2024-12-03,4,16.2,64.81,France,Partner
T004259,C0482,P008,2024-11-10,3,21.17,63.52,Switzerland,In-Store
T004260,C0482,P002,2024-12-31,2,18.99,37.98,Switzerland,Partner
T004261,C0482,P002,2024-11-19,1,18.92,18.92,Switzerland,Online
T004262,C0483,P003,2024-12-24,4,8.12,32.5,Germany,Online
T004263,C0484,P015,2024-12-22,1,26.09,26.09,USA,In-Store
T004264,C0485,P002,2024-05-31,4,19.07,76.29,United Kingdom,In-Store
T004265,C0485,P011,2024-04-26,1,15.84,15.84,United Kingdom,In-Store
T004266,C0485,P019,2024-12-25,2,16.25,32.51,United Kingdom,Partner
T004267,C0485,P015,2024-06-10,4,25.43,101.73,United Kingdom,Partner
T004268,C0485,P016,2024-08-30,2,10.85,21.71,United Kingdom,Partner
T004269,C0485,P002,2024-11-29,4,18.15,72.6,United Kingdom,Mobile
T004270,C0485,P009,2024-08-24,1,7.85,7.85,United Kingdom,Online
T004271,C0486,P020,2024-10-26,1,12.93,12.93,United Kingdom,In-Store
T004272,C0486,P006,2024-06-25,4,12.67,50.68,United Kingdom,Partner
T004273,C0486,P013,2024-12-16,2,19.62,39.23,United Kingdom,Partner
T004274,C0486,P015,2024-03-12,1,26.12,26.12,United Kingdom,Mobile
T004275,C0487,P002,2024-09-03,4,19.32,77.28,USA,Partner
T004276,C0487,P012,2024-03-13,5,9.28,46.41,USA,Mobile
T004277,C0487,P011,2024-06-30,2,16.72,33.44,USA,Partner
T004278,C0488,P009,2024-11-23,1,7.23,7.23,Netherlands,Partner
T004279,C0488,P014,2024-05-05,5,5.28,26.41,Netherlands,Mobile
T004280,C0488,P006,2024-08-13,1,12.2,12.2,Netherlands,Mobile
T004281,C0488,P013,2024-12-05,1,20.84,20.84,Netherlands,Mobile
T004282,C0488,P011,2024-08-11,5,16.58,82.92,Netherlands,Partner
T004283,C0488,P009,2024-06-18,3,7.41,22.22,Netherlands,Mobile
T004284,C0488,P012,2024-04-26,3,8.8,26.41,Netherlands,Online
T004285,C0489,P011,2024-06-05,1,15.54,15.54,Netherlands,Online
T004286,C0489,P011,2024-12-02,2,15.29,30.59,Netherlands,Online
T004287,C0489,P019,2024-10-06,2,15.9,31.8,Netherlands,In-Store
T004288,C0489,P004,2024-11-10,5,6.94,34.69,Netherlands,Online
T004289,C0489,P009,2024-04-08,4,7.63,30.51,Netherlands,In-Store
T004290,C0489,P017,2024-03-31,2,31.03,62.07,Netherlands,Online
T004291,C0489,P004,2024-09-16,2,6.71,13.42,Netherlands,Online
T004292,C0490,P001,2024-07-28,5,4.49,22.46,Australia,Partner
T004293,C0490,P016,2024-10-02,-1,11.26,-11.26,Australia,Partner
T004294,C0490,P014,2024-10-25,1,5.76,5.76,Australia,Partner
T004295,C0490,P005,2024-11-03,5,9.86,49.32,Australia,Online
T004296,C0491,P006,2024-12-05,1,12.5,12.5,Australia,Partner
T004297,C0491,P018,2024-09-16,1,7.36,7.36,Australia,Mobile
T004298,C0491,P002,2024-09-15,2,19.72,39.45,Australia,In-Store
T004299,C0491,P011,2024-07-31,4,15.61,62.44,Australia,Online
T004300,C0491,P019,2024-06-27,5,15.32,76.62,Australia,Online
T004301,C0491,P013,2024-12-15,3,20.58,61.75,Australia,Partner
T004302,C0492,P008,2024-04-28,3,21.19,63.56,France,Partner
T004303,C0492,P002,2024-09-08,1,19.09,19.09,France,Online
T004304,C0492,P007,2024-09-17,4,14.69,58.76,France,Partner
T004305,C0493,P015,2024-07-05,3,24.18,72.53,Spain,Online
T004306,C0493,P020,2024-05-10,2,13.69,27.37,Spain,In-Store
T004307,C0493,P006,2024-04-27,4,12.87,51.48,Spain,Partner
T004308,C0494,P001,2024-07-20,5,4.59,22.97,United Kingdom,Online
T004309,C0494,P005,2024-09-05,5,9.72,48.61,United Kingdom,Mobile
T004310,C0494,P017,2024-04-12,3,31.01,93.04,United Kingdom,Online
T004311,C0494,P014,2024-08-15,3,5.47,16.42,United Kingdom,Online
T004312,C0494,P016,2024-12-19,3,10.82,32.47,United Kingdom,Mobile
T004313,C0494,P012,2024-04-11,1,8.57,8.57,United Kingdom,In-Store
T004314,C0494,P002,2024-06-05,1,18.33,18.33,United Kingdom,Online
T004315,C0495,P011,2024-11-02,3,16.02,48.06,France,Online
T004316,C0495,P008,2024-10-19,3,22.68,68.03,France,Online
T004317,C0495,P016,2024-03-14,4,10.54,42.16,France,Mobile
T004318,C0495,P002,2024-03-30,3,18.82,56.46,France,In-Store
T004319,C0495,P003,2024-09-12,2,8.05,16.09,France,Online
T004320,C0495,P011,2024-06-27,1,16.74,16.74,France,In-Store
T004321,C0495,P007,2024-04-29,2,13.93,27.86,France,Partner
T004322,C0496,P015,2024-04-01,4,25.9,103.62,Belgium,Online
T004323,C0496,P013,2024-12-26,3,19.44,58.32,Belgium,Partner
T004324,C0496,P008,2024-06-30,1,22.31,22.31,Belgium,Online
T004325,C0496,P008,2024-10-02,2,21.29,42.58,Belgium,Partner
T004326,C0496,P011,2024-08-22,4,16.63,66.54,Belgium,Online
T004327,C0496,P001,2024-03-23,3,4.52,13.56,Belgium,In-Store
T004328,C0497,P007,2024-09-15,1,14.06,14.06,Germany,Online
T004329,C0497,P011,2024-12-30,3,15.46,46.38,Germany,In-Store
T004330,C0497,P019,2024-04-30,3,16.47,49.42,Germany,Online
T004331,C0497,P004,2024-10-29,1,6.74,6.74,Germany,Partner
T004332,C0497,P010,2024-08-27,4,5.91,23.63,Germany,Partner
T004333,C0497,P011,2024-10-20,4,15.44,61.76,Germany,Mobile
T004334,C0498,P013,2024-07-16,5,19.41,97.05,Netherlands,Online
T004335,C0498,P007,2024-09-11,5,13.31,66.57,Netherlands,In-Store
T004336,C0498,P014,2024-12-28,1,5.69,5.69,Netherlands,Mobile
T004337,C0498,P014,2024-09-26,1,5.35,5.35,Netherlands,Partner
T004338,C0499,P020,2024-10-11,4,14.02,56.07,Spain,In-Store
T004339,C0499,P015,2024-12-15,1,25.63,25.63,Spain,Partner
T004340,C0499,P005,2024-06-03,4,9.71,38.85,Spain,Partner
T004341,C0500,P003,2024-08-31,3,8.62,25.85,Spain,Online
T004342,C0500,P005,2024-06-09,9,9.66,86.96,Spain,Partner
T004343,C0500,P018,2024-07-20,5,7.1,35.48,Spain,Mobile
T004344,C0500,P002,2024-07-29,5,18.45,92.25,Spain,In-Store
T004345,C0500,P009,2024-11-29,9,7.14,64.28,Spain,Online
T004346,C0500,P013,2024-06-01,7,20.41,142.84,Spain,Partner
T004347,C0500,P020,2024-09-21,8,13.71,109.67,Spain,Partner
T004348,C0500,P011,2024-10-08,5,16.16,80.79,Spain,In-Store
T004349,C0500,P008,2024-12-19,10,22.47,224.74,Spain,Partner
T004350,C0500,P009,2024-08-26,7,7.52,52.66,Spain,In-Store
T004351,C0500,P018,2024-06-28,10,7.45,74.53,Spain,Online
T004352,C0500,P019,2024-08-19,3,15.6,46.8,Spain,Mobile
T004353,C0500,P017,2024-09-14,3,31.44,94.31,Spain,In-Store
T004354,C0500,P005,2024-10-21,8,9.82,78.59,Spain,Partner
T004355,C0500,P018,2024-07-17,10,7.28,72.82,Spain,Online
T004356,C0500,P008,2024-06-20,5,21.27,106.36,Spain,Partner
T004357,C0500,P002,2024-08-23,4,19.22,76.88,Spain,Partner
T004358,C0501,P007,2024-10-13,5,14.06,70.28,Spain,Partner
T004359,C0501,P006,2024-06-20,10,12.13,121.29,Spain,In-Store
T004360,C0501,P006,2024-07-15,7,12.58,88.09,Spain,Online
T004361,C0501,P016,2024-06-03,9,10.79,97.12,Spain,Mobile
T004362,C0501,P007,2024-09-29,5,14.06,70.29,Spain,Online
T004363,C0501,P001,2024-10-13,8,4.31,34.48,Spain,Partner
T004364,C0501,P010,2024-06-06,8,6.1,48.81,Spain,Mobile
T004365,C0501,P006,2024-09-01,3,11.98,35.93,Spain,In-Store
T004366,C0501,P012,2024-10-06,7,8.61,60.27,Spain,Mobile
T004367,C0501,P003,2024-09-15,3,8.55,25.66,Spain,Mobile
T004368,C0501,P015,2024-06-26,-8,25.37,-202.92,Spain,In-Store
T004369,C0501,P006,2024-08-04,9,12.73,114.54,Spain,In-Store
T004370,C0501,P006,2024-06-15,3,12.16,36.49,Spain,Partner
T004371,C0501,P018,2024-12-24,8,7.1,56.8,Spain,Mobile
T004372,C0501,P007,2024-10-05,3,14.1,42.31,Spain,Mobile
T004373,C0501,P008,2024-06-03,6,21.78,130.65,Spain,Partner
T004374,C0501,P002,2024-10-31,4,19.68,78.73,Spain,Mobile
T004375,C0501,P008,2024-12-07,5,21.78,108.91,Spain,In-Store
T004376,C0501,P017,2024-06-25,4,32.39,129.55,Spain,In-Store
T004377,C0501,P002,2024-10-02,4,19.11,76.46,Spain,Mobile
T004378,C0501,P001,2024-06-12,5,4.43,22.16,Spain,Online
T004379,C0501,P018,2024-07-03,5,7.29,36.43,Spain,Mobile
T004380,C0501,P008,2024-06-01,5,23.03,115.16,Spain,In-Store
T004381,C0501,P019,2024-10-08,6,16.4,98.38,Spain,Mobile
T004382,C0501,P019,2024-11-09,4,15.74,62.96,Spain,In-Store
T004383,C0501,P011,2024-12-23,4,15.32,61.29,Spain,Partner
T004384,C0501,P003,2024-12-19,7,8.33,58.34,Spain,Partner
T004385,C0501,P011,2024-12-20,10,15.68,156.84,Spain,In-Store
T004386,C0502,P010,2024-07-11,10,6.19,61.86,USA,Partner
T004387,C0502,P005,2024-10-18,8,10.09,80.73,USA,Mobile
T004388,C0502,P003,2024-12-20,5,8.09,40.43,USA,Partner
T004389,C0502,P015,2024-11-29,6,25.64,153.83,USA,Partner
T004390,C0502,P016,2024-07-19,5,11.42,57.1,USA,In-Store
T004391,C0502,P007,2024-09-27,8,14.5,116.03,USA,Partner
T004392,C0502,P006,2024-09-12,9,12.33,110.95,USA,In-Store
T004393,C0502,P008,2024-10-25,3,22.74,68.21,USA,Online
T004394,C0502,P008,2024-11-12,7,22.94,160.59,USA,In-Store
T004395,C0502,P005,2024-06-13,7,9.96,69.73,USA,Online
T004396,C0502,P002,2024-11-26,7,18.06,126.41,USA,In-Store
T004397,C0502,P016,2024-07-13,6,10.98,65.85,USA,Partner
T004398,C0502,P013,2024-07-10,5,19.24,96.21,USA,Online
T004399,C0502,P008,2024-10-31,9,22.62,203.58,USA,Online
T004400,C0502,P009,2024-07-08,3,7.81,23.43,USA,Partner
T004401,C0502,P008,2024-09-26,4,22.98,91.91,USA,Mobile
T004402,C0502,P006,2024-10-04,9,12.26,110.37,USA,In-Store
T004403,C0502,P014,2024-10-12,3,5.71,17.13,USA,In-Store
T004404,C0502,P005,2024-10-14,6,9.71,58.25,USA,In-Store
T004405,C0502,P015,2024-11-11,7,24.15,169.05,USA,Mobile
T004406,C0503,P020,2024-10-02,9,13.75,123.74,Australia,Partner
T004407,C0503,P003,2024-12-20,8,8.04,64.34,Australia,Mobile
T004408,C0503,P006,2024-08-17,9,12.84,115.53,Australia,Partner
T004409,C0503,P008,2024-07-22,9,21.61,194.52,Australia,Mobile
T004410,C0503,P020,2024-11-10,3,13.6,40.8,Australia,Online
T004411,C0503,P014,2024-11-13,7,5.69,39.82,Australia,In-Store
T004412,C0503,P010,2024-12-06,5,5.96,29.81,Australia,In-Store
T004413,C0503,P011,2024-08-12,7,16.25,113.78,Australia,Mobile
T004414,C0503,P008,2024-07-07,4,21.78,87.12,Australia,Online
T004415,C0503,P014,2024-08-08,10,5.75,57.48,Australia,Mobile
T004416,C0503,P020,2024-10-26,6,13.24,79.43,Australia,Partner
T004417,C0503,P019,2024-12-07,3,15.63,46.9,Australia,Mobile
T004418,C0503,P012,2024-07-27,5,9.01,45.06,Australia,In-Store
T004419,C0503,P015,2024-10-09,6,24.36,146.16,Australia,Online
T004420,C0503,P008,2024-08-10,6,20.94,125.66,Australia,In-Store
T004421,C0503,P008,2024-09-17,6,21.01,126.07,Australia,In-Store
T004422,C0503,P004,2024-08-04,5,6.52,32.58,Australia,Online
T004423,C0503,P019,2024-07-11,8,15.5,123.97,Australia,Online
T004424,C0503,P008,2024-06-19,6,21.66,129.98,Australia,Partner
T004425,C0503,P002,2024-06-25,5,18.51,92.56,Australia,Online
T004426,C0503,P016,2024-10-15,4,10.85,43.41,Australia,Partner
T004427,C0503,P002,2024-08-09,7,19.24,134.71,Australia,Mobile
T004428,C0503,P005,2024-06-19,7,10.44,73.05,Australia,Online
T004429,C0503,P019,2024-06-23,5,15.78,78.92,Australia,Mobile
T004430,C0503,P011,2024-10-03,6,16.02,96.1,Australia,Online
T004431,C0504,P008,2024-12-08,8,22.89,183.1,Australia,Mobile
T004432,C0504,P010,2024-11-05,7,6.25,43.74,Australia,Partner
T004433,C0504,P004,2024-08-20,8,6.88,55.04,Australia,In-Store
T004434,C0504,P016,2024-12-22,4,11.43,45.73,Australia,Mobile
T004435,C0504,P006,2024-06-05,5,13.1,65.5,Australia,Partner
T004436,C0504,P004,2024-11-19,9,6.5,58.53,Australia,In-Store
T004437,C0504,P014,2024-12-17,-6,5.4,-32.39,Australia,Online
T004438,C0504,P015,2024-08-14,9,26.09,234.8,Australia,Mobile
T004439,C0504,P002,2024-10-07,8,19.19,153.55,Australia,In-Store
T004440,C0504,P014,2024-07-19,10,5.48,54.78,Australia,Mobile
T004441,C0504,P014,2024-12-08,3,5.73,17.18,Australia,Online
T004442,C0504,P004,2024-12-11,3,6.47,19.4,Australia,Partner
T004443,C0504,P004,2024-10-03,3,6.91,20.72,Australia,Online
T004444,C0504,P018,2024-09-09,6,6.92,41.49,Australia,Online
T004445,C0504,P013,2024-10-09,6,20.1,120.6,Australia,Partner
T004446,C0504,P018,2024-08-30,8,6.95,55.61,Australia,Partner
T004447,C0504,P020,2024-11-17,3,14.17,42.5,Australia,Partner
T004448,C0505,P013,2024-06-09,5,19.75,98.75,Belgium,Online
T004449,C0505,P016,2024-06-01,5,11.24,56.18,Belgium,Online
T004450,C0505,P010,2024-07-24,10,5.78,57.83,Belgium,In-Store
T004451,C0505,P014,2024-12-04,7,5.23,36.64,Belgium,Online
T004452,C0505,P018,2024-09-22,6,6.92,41.54,Belgium,In-Store
T004453,C0505,P004,2024-10-19,7,6.65,46.53,Belgium,Mobile
T004454,C0505,P014,2024-10-02,10,5.72,57.15,Belgium,In-Store
T004455,C0505,P019,2024-10-10,3,16.7,50.1,Belgium,Partner
T004456,C0505,P015,2024-12-13,8,23.91,191.29,Belgium,Partner
T004457,C0505,P004,2024-06-12,4,6.7,26.8,Belgium,In-Store
T004458,C0505,P020,2024-08-17,8,13.93,111.47,Belgium,Mobile
T004459,C0505,P003,2024-07-24,3,8.59,25.78,Belgium,Mobile
T004460,C0505,P001,2024-08-28,3,4.34,13.01,Belgium,Partner
T004461,C0505,P011,2024-10-01,6,15.58,93.51,Belgium,Partner
T004462,C0505,P008,2024-10-05,3,22.39,67.17,Belgium,Partner
T004463,C0505,P004,2024-08-12,5,6.98,34.9,Belgium,Partner
T004464,C0505,P005,2024-11-18,3,10.34,31.03,Belgium,Online
T004465,C0505,P005,2024-08-22,8,10.44,83.56,Belgium,Online
T004466,C0505,P002,2024-10-08,8,18.6,148.82,Belgium,Online
T004467,C0505,P019,2024-11-09,6,16.1,96.59,Belgium,Partner
T004468,C0505,P008,2024-09-09,10,21.2,211.97,Belgium,Mobile
T004469,C0505,P001,2024-08-03,6,4.63,27.81,Belgium,Mobile
T004470,C0505,P002,2024-07-28,3,18.1,54.29,Belgium,In-Store
T004471,C0505,P006,2024-06-05,7,12.65,88.54,Belgium,Partner
T004472,C0505,P009,2024-11-12,4,7.45,29.81,Belgium,Partner
T004473,C0506,P009,2024-11-06,9,7.69,69.22,Portugal,Partner
T004474,C0506,P007,2024-09-05,8,13.44,107.52,Portugal,Mobile
T004475,C0506,P005,2024-11-09,8,9.65,77.16,Portugal,Partner
T004476,C0506,P002,2024-07-04,3,18.36,55.07,Portugal,Mobile
T004477,C0506,P010,2024-09-24,3,5.91,17.74,Portugal,Online
T004478,C0506,P006,2024-10-23,8,11.97,95.79,Portugal,Online
T004479,C0506,P009,2024-07-13,4,7.82,31.27,Portugal,Online
T004480,C0506,P011,2024-11-29,4,15.86,63.44,Portugal,Online
T004481,C0506,P006,2024-10-20,6,12.6,75.59,Portugal,In-Store
T004482,C0506,P009,2024-10-21,10,7.6,76.01,Portugal,Partner
T004483,C0506,P007,2024-09-09,9,13.42,120.74,Portugal,In-Store
T004484,C0506,P018,2024-07-08,7,7.11,49.75,Portugal,Mobile
T004485,C0506,P009,2024-09-09,5,7.31,36.57,Portugal,Mobile
T004486,C0506,P003,2024-06-20,6,8.55,51.32,Portugal,In-Store
T004487,C0506,P012,2024-12-31,3,8.75,26.26,Portugal,Online
T004488,C0506,P018,2024-09-06,3,7.39,22.18,Portugal,Online
T004489,C0506,P009,2024-10-25,4,7.58,30.31,Portugal,Partner
T004490,C0506,P001,2024-12-18,9,4.31,38.82,Portugal,Online
T004491,C0506,P017,2024-12-23,4,33.06,132.23,Portugal,Mobile
T004492,C0506,P011,2024-07-07,9,16.73,150.57,Portugal,In-Store
T004493,C0506,P016,2024-07-25,9,11.07,99.6,Portugal,In-Store
T004494,C0506,P003,2024-06-24,3,8.02,24.06,Portugal,Mobile
T004495,C0506,P003,2024-10-22,4,7.93,31.72,Portugal,Online
T004496,C0506,P010,2024-06-22,3,6.26,18.78,Portugal,Mobile
T004497,C0506,P006,2024-10-29,8,12.67,101.36,Portugal,Online
T004498,C0507,P010,2024-06-01,10,5.71,57.14,Switzerland,In-Store
T004499,C0507,P002,2024-12-27,9,18.9,170.11,Switzerland,Partner
T004500,C0507,P017,2024-08-07,6,30.62,183.73,Switzerland,In-Store
T004501,C0507,P013,2024-12-13,7,19.62,137.34,Switzerland,Mobile
T004502,C0507,P015,2024-08-08,8,25.39,203.15,Switzerland,Online
T004503,C0507,P015,2024-09-24,7,23.81,166.66,Switzerland,In-Store
T004504,C0507,P009,2024-08-03,10,7.13,71.28,Switzerland,Online
T004505,C0507,P008,2024-08-13,9,22.55,202.91,Switzerland,Online
T004506,C0507,P006,2024-12-31,9,13.08,117.71,Switzerland,Partner
T004507,C0507,P001,2024-09-24,6,4.35,26.1,Switzerland,In-Store
T004508,C0507,P008,2024-08-29,4,22.45,89.78,Switzerland,Partner
T004509,C0507,P013,2024-06-21,6,19.17,114.99,Switzerland,Online
T004510,C0507,P018,2024-12-19,9,7.35,66.19,Switzerland,Online
T004511,C0507,P006,2024-08-13,8,12.16,97.26,Switzerland,Online
T004512,C0507,P002,2024-09-11,7,18.88,132.14,Switzerland,Partner
T004513,C0507,P020,2024-11-10,7,14.01,98.06,Switzerland,In-Store
T004514,C0507,P017,2024-11-14,7,32.05,224.38,Switzerland,Mobile
T004515,C0507,P013,2024-09-25,4,19.04,76.16,Switzerland,Partner
T004516,C0507,P001,2024-12-13,4,4.48,17.9,Switzerland,Mobile
T004517,C0507,P016,2024-07-21,8,11.08,88.65,Switzerland,Mobile
T004518,C0507,P002,2024-06-19,10,19.04,190.43,Switzerland,Partner
T004519,C0507,P004,2024-08-11,9,6.97,62.77,Switzerland,Online
T004520,C0507,P006,2024-12-25,4,12.21,48.84,Switzerland,In-Store
T004521,C0507,P011,2024-07-30,9,15.92,143.25,Switzerland,In-Store
T004522,C0508,P011,2024-06-28,8,16.7,133.63,United Kingdom,Partner
T004523,C0508,P001,2024-06-01,6,4.6,27.61,United Kingdom,Online
T004524,C0508,P010,2024-08-29,5,5.92,29.6,United Kingdom,Mobile
T004525,C0508,P013,2024-11-13,4,20.9,83.62,United Kingdom,Partner
T004526,C0508,P008,2024-10-24,4,23.09,92.35,United Kingdom,In-Store
T004527,C0508,P014,2024-12-03,5,5.38,26.88,United Kingdom,Mobile
T004528,C0508,P007,2024-08-24,8,14.48,115.87,United Kingdom,Mobile
T004529,C0508,P020,2024-09-08,5,13.99,69.97,United Kingdom,Partner
T004530,C0508,P003,2024-08-01,7,8.42,58.91,United Kingdom,In-Store
T004531,C0508,P019,2024-10-02,6,16.46,98.73,United Kingdom,Partner
T004532,C0508,P015,2024-10-22,3,24.82,74.45,United Kingdom,Online
T004533,C0508,P016,2024-07-03,6,11.36,68.14,United Kingdom,Online
T004534,C0508,P004,2024-11-26,9,6.5,58.54,United Kingdom,Mobile
T004535,C0508,P012,2024-12-27,7,8.9,62.33,United Kingdom,Partner
T004536,C0508,P001,2024-11-08,4,4.7,18.79,United Kingdom,In-Store
T004537,C0508,P012,2024-11-01,10,8.55,85.54,United Kingdom,Mobile
T004538,C0508,P009,2024-06-26,5,7.48,37.41,United Kingdom,Partner
T004539,C0508,P013,2024-12-31,5,19.71,98.57,United Kingdom,Online
T004540,C0508,P011,2024-06-14,3,16.19,48.58,United Kingdom,Online
T004541,C0508,P002,2024-06-29,4,19.53,78.12,United Kingdom,Online
T004542,C0508,P003,2024-10-28,8,8.19,65.5,United Kingdom,Partner
T004543,C0508,P007,2024-12-09,7,14.4,100.82,United Kingdom,Online
T004544,C0508,P005,2024-11-20,-4,10.35,-41.38,United Kingdom,Mobile
T004545,C0508,P007,2024-10-25,7,14.23,99.63,United Kingdom,Online
T004546,C0508,P018,2024-07-26,9,7.23,65.11,United Kingdom,Online
T004547,C0508,P002,2024-10-05,7,19.3,135.13,United Kingdom,Partner
T004548,C0508,P008,2024-08-21,9,22.78,205.05,United Kingdom,Partner
T004549,C0508,P003,2024-10-14,5,7.94,39.71,United Kingdom,Mobile
T004550,C0509,P001,2024-12-04,9,4.37,39.34,France,Partner
T004551,C0509,P010,2024-11-09,4,5.98,23.91,France,Mobile
T004552,C0509,P001,2024-06-30,5,4.36,21.8,France,Partner
T004553,C0509,P020,2024-11-08,6,13.4,80.38,France,Online
T004554,C0509,P014,2024-08-02,-10,5.46,-54.64,France,Mobile
T004555,C0509,P008,2024-11-16,4,22.47,89.87,France,Mobile
T004556,C0509,P011,2024-11-10,5,16.46,82.31,France,Partner
T004557,C0509,P015,2024-08-01,4,24.18,96.71,France,Partner
T004558,C0509,P019,2024-08-22,7,16.16,113.11,France,Mobile
T004559,C0509,P006,2024-12-12,8,12.11,96.85,France,In-Store
T004560,C0509,P009,2024-08-03,7,7.64,53.46,France,Partner
T004561,C0509,P018,2024-06-30,9,7.26,65.3,France,Online
T004562,C0509,P010,2024-06-07,6,5.82,34.94,France,Online
T004563,C0509,P011,2024-08-21,10,15.97,159.66,France,In-Store
T004564,C0509,P020,2024-11-26,3,13.87,41.6,France,Mobile
T004565,C0509,P016,2024-08-31,10,11.47,114.72,France,Online
T004566,C0509,P005,2024-09-08,3,10.2,30.61,France,Mobile
T004567,C0509,P015,2024-12-03,5,24.03,120.15,France,Partner
T004568,C0509,P013,2024-10-09,3,19.42,58.27,France,In-Store
T004569,C0510,P018,2024-11-16,3,7.01,21.04,USA,Partner
T004570,C0510,P015,2024-12-21,6,25.54,153.26,USA,Mobile
T004571,C0510,P020,2024-08-20,8,14.14,113.15,USA,In-Store
T004572,C0510,P003,2024-11-22,5,8.05,40.24,USA,Online
T004573,C0510,P003,2024-09-09,4,8.23,32.93,USA,Partner
T004574,C0510,P001,2024-08-30,6,4.59,27.57,USA,Partner
